rain-1,temp-1,minQ-1,maxQ-1,medianQ-1,i6-1,i30-1,U-1,CMD-1,year-1,month-1,day-1,flag-1,???-1,rain,temp,minQ,maxQ,medianQ,i6,i30,U,CMD,Year,Month,day,flag,???,Sub-catchment,Site,Date,Temperature (Degrees C),pH (units),Electrical Conductivity (µS/cm),Turbidity (NTU),Dissolved Oxygen (mg/L),Dissolved Oxygen (% Saturation),Total Nitrogen (mg/L),Ammonia (mg/L),Nitrite (mg/L),Nitrate (mg/L), Oxidised Nitrogen (mg/L as N),Available Nitrogen (mg/L),Total Phosphorus (mg/L),Orthophosphate (mg/L),Available Phosphorus (mg/L),E. coli (CFU/100mL),Total Dissolved Solids (mg/L),Suspended Solids (mg/L),Total Organic Carbon (mg/L),Chlorophyll a (ug/L),Feacal Coli - Presumptive (CFU/100mL),Feacal Coli - Confirmed (CFU/100mL),Biological Oxygen Demand (mg/L),Chloride (mg/L),Sulphate (mg/L),True Colour (Pt-Co),Alkalinity - Bicarb (mg/L),Alkalinity - Carb (mg/L),Alkalinity - Hydrox (mg/L),Alkalinity - Total (mg/L),Bromide (mg/L),Calcium Hardness (mg/L),Chlorine Residual - Combined (mg/L),Chlorine Residual - Free (mg/L),Chlorine Residual - Total (mg/L),Dissolved Organic Carbon (mg/L),Estimated River Flow (m3 s),Fluoride (mg/L),Gauged Effluent Flow (L/s),Gauge Height (m),Instantaneous Gauge Flow (m3 s),Total Kjeldahl Nitrogen (mg/L as N),Total Hardness (mg/L),Flow Percentile (%),Tributyl Tin (ngSn/L),UV Abs 1cm @ 254 (abs/cm),Apparent Colour (Pt-Co),Glyphosate (mg/L),Metsulfuran methyl (µg/L),C10 - C14 Fraction (µg/L),C10 - C36 Fraction (sum - µg/L),C15 - C28 Fraction (µg/L),C29 - C36 Fraction (µg/L),C6 - C9 Fraction (µg/L),>C10 - C16 Fraction (µg/L),>C10 - C16 Fraction minus Naphthalene (F2 - µg/L),>C10 - C40 Fraction (sum - µg/L),>C16 - C34 Fraction (µg/L),>C34 - C40 Fraction (µg/L),C6 - C10 Fraction (µg/L),C6 - C10 Fraction  minus BTEX (F1 - µg/L),Thermotolerant Faecal Coliforms - Confirmed (CFU/100mL),Thermotolerant Faecal Coliforms - Presumptive (CFU/100mL),Enterococci - Confirmed (CFU/100mL),Enterococci - Presumptive (CFU/100mL),-9999,-9999,-9999
   1.4,  24.7,      -1.000,      -1.000,      -1.000,   1.20,   1.20,   0.24, 177.72,1995,12,18,   0,71574,   0.6,  15.7,      -1.000,      -1.000,      -1.000,   3.80,   1.00,   0.09, 179.32,1995,12,19,   0,71575,Riverview-West Belconnen,GIN346,19 12 1995,20,7.9,-9999,28,7.2,-9999,1.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.6,  15.7,      -1.000,      -1.000,      -1.000,   3.80,   1.00,   0.09, 179.32,1995,12,19,   0,71575,   0.0,  19.9,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 181.91,1995,12,20,   0,71576,Riverview-West Belconnen,MUR213,20 12 1995,18.3,7.9,92,8.5,8.4,-9999,0.3,0.005,-9999,-9999,0.003,-9999,0.0298,0.006,-9999,-9999,-9999,11,-9999,6.2,22,22,-9999,-9999,-9999,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  29.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 200.08,1995,12,27,   0,71583,   0.0,  28.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 202.92,1995,12,28,   0,71584,Riverview-West Belconnen,MUR224,28 12 1995,22,7.9,170,3.7,8.2,-9999,3,0.012,-9999,-9999,2.6,-9999,0.025,0.008,-9999,-9999,130,-9999,-9999,-9999,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.49,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  26.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 186.65,1996, 1, 8,   0,71595,   8.2,  24.5,      -1.000,      -1.000,      -1.000,  11.30,   8.20,   1.07, 182.70,1996, 1, 9,   0,71596,Riverview-West Belconnen,MUR213,9 01 1996,-9999,-9999,89,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   8.2,  24.5,      -1.000,      -1.000,      -1.000,  11.30,   8.20,   1.07, 182.70,1996, 1, 9,   0,71596,   0.4,  26.0,      -1.000,      -1.000,      -1.000,   0.90,   0.80,   0.05, 185.62,1996, 1,10,   0,71597,Riverview-West Belconnen,MUR224,9 01 1996,21.1,7.8,180,13,7.2,-9999,1.7,0.009,-9999,-9999,1.3,-9999,0.033,0.007,-9999,-9999,160,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.02,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.4,  26.0,      -1.000,      -1.000,      -1.000,   0.90,   0.80,   0.05, 185.62,1996, 1,10,   0,71597,   0.2,  25.0,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.02, 188.46,1996, 1,11,   0,71598,Riverview-West Belconnen,MUR213,10 01 1996,23.6,8.2,100,6.2,8.5,-9999,0.24,0.002,-9999,-9999,0.004,-9999,0.019,0.004,-9999,-9999,-9999,10,-9999,4.6,70,56,-9999,-9999,-9999,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.164,7.13,-9999,-9999,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  33.6,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 201.93,1996, 1,15,   0,71602,   0.0,  26.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 204.52,1996, 1,16,   0,71603,Riverview-West Belconnen,GIN346,16 01 1996,24.5,7.3,220,58,7.1,-9999,1.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  26.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 204.52,1996, 1,16,   0,71603,   0.0,  25.9,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 206.98,1996, 1,17,   0,71604,Riverview-West Belconnen,MUR213,16 01 1996,26.6,8.3,95,-9999,-9999,-9999,0.35,-9999,-9999,-9999,-9999,-9999,0.025,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  25.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 204.99,1996, 1,22,   0,71609,   0.0,  23.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 207.17,1996, 1,23,   0,71610,Riverview-West Belconnen,MUR224,23 01 1996,22.5,7.8,-9999,6.6,7.1,-9999,2.1,0.009,-9999,-9999,1.8,-9999,0.026,0.005,-9999,-9999,140,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  31.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 229.62,1996, 2, 5,   0,71623,   0.0,  29.6,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 231.68,1996, 2, 6,   0,71624,Riverview-West Belconnen,MUR213,6 02 1996,-9999,-9999,110,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  29.6,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 231.68,1996, 2, 6,   0,71624,   0.0,  31.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 233.79,1996, 2, 7,   0,71625,Riverview-West Belconnen,MUR224,6 02 1996,23.8,8,-9999,4,6.8,-9999,5.7,0.056,-9999,-9999,5,-9999,0.03,0.006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  31.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 233.79,1996, 2, 7,   0,71625,   0.0,  26.9,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 235.57,1996, 2, 8,   0,71626,Riverview-West Belconnen,MUR213,7 02 1996,23.6,8,110,6.1,7.9,-9999,0.31,0.004,-9999,-9999,0.004,-9999,0.021,0.003,-9999,-9999,-9999,10,-9999,7.1,34,34,1.9,-9999,-9999,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.662,1.29,-9999,-9999,79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   7.6,  21.6,      -1.000,      -1.000,      -1.000,   4.70,   4.70,   0.32, 230.37,1996, 2,11,   0,71629,   0.2,  20.0,      -1.000,      -1.000,      -1.000,   0.30,   0.30,   0.01, 231.56,1996, 2,12,   0,71630,Riverview-West Belconnen,MUR213,12 02 1996,18.6,8.1,107.5,5.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.2,  20.0,      -1.000,      -1.000,      -1.000,   0.30,   0.30,   0.01, 231.56,1996, 2,12,   0,71630,   0.0,  20.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 232.97,1996, 2,13,   0,71631,Riverview-West Belconnen,GIN346,13 02 1996,16.6,7.7,290,61,8,-9999,1.2,0.042,-9999,-9999,0.55,-9999,0.053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  31.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 242.92,1996, 2,19,   0,71637,   0.0,  23.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 244.30,1996, 2,20,   0,71638,Riverview-West Belconnen,MUR224,20 02 1996,23.6,8.1,-9999,3.5,8.1,-9999,6.2,0.023,-9999,-9999,5.6,-9999,0.04,0.007,-9999,-9999,170,-9999,-9999,-9999,-9999,-9999,4.5,23,13.5,-9999,-9999,-9999,-9999,-9999,-9999,69.9,-9999,-9999,-9999,4.9,8.54,-9999,-9999,-9999,-9999,-9999,90.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  23.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 244.30,1996, 2,20,   0,71638,   0.0,  22.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 245.59,1996, 2,21,   0,71639,Riverview-West Belconnen,MUR213,21 02 1996,23.1,8.2,110,6.4,8.4,-9999,0.29,0.002,-9999,-9999,0.002,-9999,0.015,0.003,-9999,-9999,-9999,8.5,-9999,4.4,8,8,-9999,-9999,-9999,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.627,1.05,-9999,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  24.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 235.37,1996, 3, 4,   0,71651,   1.0,  22.9,      -1.000,      -1.000,      -1.000,   3.00,   1.70,   0.04, 235.91,1996, 3, 5,   0,71652,Riverview-West Belconnen,MUR213,5 03 1996,20.8,7.6,121,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   1.0,  22.9,      -1.000,      -1.000,      -1.000,   3.00,   1.70,   0.04, 235.91,1996, 3, 5,   0,71652,   0.6,  27.8,      -1.000,      -1.000,      -1.000,   2.20,   0.80,   0.02, 237.13,1996, 3, 6,   0,71653,Riverview-West Belconnen,MUR213,6 03 1996,-9999,-9999,110,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  23.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 234.92,1996, 3,11,   0,71658,   0.0,  25.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 236.57,1996, 3,12,   0,71659,Riverview-West Belconnen,GIN346,12 03 1996,23,7.6,250,240,6.8,-9999,1.5,0.034,-9999,-9999,0.82,-9999,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  19.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 255.55,1996, 4, 1,   0,71679,   0.0,  19.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 256.53,1996, 4, 2,   0,71680,Riverview-West Belconnen,MUR213,2 04 1996,15.4,7.6,130,4.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  23.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 258.78,1996, 4, 4,   0,71682,   0.0,  21.6,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 259.82,1996, 4, 5,   0,71683,Riverview-West Belconnen,GLE,5 04 1996,11.22,7.42,562,10.6,9.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  17.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 260.17,1996, 4,16,   0,71694,   0.0,  12.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 260.76,1996, 4,17,   0,71695,Riverview-West Belconnen,MUR224,17 04 1996,14.7,8.1,-9999,3.3,9.3,-9999,7.5,0.009,-9999,-9999,6.8,-9999,0.035,0.009,-9999,-9999,220,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  18.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 263.44,1996, 4,29,   0,71707,   0.0,  17.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 264.25,1996, 4,30,   0,71708,Riverview-West Belconnen,MUR224,30 04 1996,14.8,8.5,-9999,4.1,8.8,-9999,7.1,0.008,-9999,-9999,6.3,-9999,0.076,0.006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  18.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 265.07,1996, 5, 1,   0,71709,   0.0,  20.9,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 266.00,1996, 5, 2,   0,71710,Riverview-West Belconnen,MUR263,2 05 1996,17.4,9,280,4.2,10.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
  18.2,  15.6,      -1.000,      -1.000,      -1.000,   3.50,   2.90,   0.64, 250.36,1996, 5, 5,   0,71713,  30.8,  21.6,      -1.000,      -1.000,      -1.000,   8.30,   8.00,   1.27, 222.50,1996, 5, 6,   0,71714,Riverview-West Belconnen,MUR213,6 05 1996,14.6,8,210,43,9.7,-9999,0.51,0.011,-9999,-9999,0.037,-9999,0.091,0.007,-9999,-9999,-9999,50,-9999,7.4,2000,1800,-9999,-9999,-9999,45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.97,4.08,-9999,-9999,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  16.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 224.43,1996, 5, 8,   0,71716,   0.0,  18.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 225.83,1996, 5, 9,   0,71717,Riverview-West Belconnen,MUR213,9 05 1996,14.1,7.9,140,24.46666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  15.0,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 227.76,1996, 5,14,   0,71722,   0.0,  15.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 228.89,1996, 5,15,   0,71723,Riverview-West Belconnen,MUR224,15 05 1996,12,7.9,-9999,11,10.9,-9999,2.1,0.027,-9999,-9999,1.7,-9999,0.034,0.003,-9999,-9999,34,-9999,-9999,-9999,-9999,-9999,1,16,6.2,-9999,-9999,-9999,-9999,-9999,-9999,32.5,-9999,-9999,-9999,6.2,11.96,-9999,-9999,-9999,-9999,-9999,54.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  17.9,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 233.45,1996, 5,19,   0,71727,   4.8,  15.4,      -1.000,      -1.000,      -1.000,   3.40,   3.10,   0.20, 229.94,1996, 5,20,   0,71728,Riverview-West Belconnen,GIN346,20 05 1996,11.9,7.6,-9999,44,8.4,-9999,1.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  15.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 238.04,1996, 5,28,   0,71736,   0.0,  15.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 239.00,1996, 5,29,   0,71737,Riverview-West Belconnen,MUR224,29 05 1996,10.1,7.6,-9999,2.4,12.6,-9999,4.5,0.041,-9999,-9999,3.9,-9999,0.02,0.004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.4,  13.5,      -1.000,      -1.000,      -1.000,   0.20,   0.20,   0.02, 239.13,1996, 6, 5,   0,71744,   0.0,   9.6,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 239.72,1996, 6, 6,   0,71745,Riverview-West Belconnen,MUR213,6 06 1996,8.7,7.9,136,13.03333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
