rain-1,temp-1,minQ-1,maxQ-1,medianQ-1,i6-1,i30-1,U-1,CMD-1,year-1,month-1,day-1,flag-1,???-1,rain,temp,minQ,maxQ,medianQ,i6,i30,U,CMD,Year,Month,day,flag,???,Sub-catchment,Site,Date,Temperature (Degrees C),pH (units),Electrical Conductivity (µS/cm),Turbidity (NTU),Dissolved Oxygen (mg/L),Dissolved Oxygen (% Saturation),Total Nitrogen (mg/L),Ammonia (mg/L),Nitrite (mg/L),Nitrate (mg/L), Oxidised Nitrogen (mg/L as N),Available Nitrogen (mg/L),Total Phosphorus (mg/L),Orthophosphate (mg/L),Available Phosphorus (mg/L),E. coli (CFU/100mL),Total Dissolved Solids (mg/L),Suspended Solids (mg/L),Total Organic Carbon (mg/L),Chlorophyll a (ug/L),Feacal Coli - Presumptive (CFU/100mL),Feacal Coli - Confirmed (CFU/100mL),Biological Oxygen Demand (mg/L),Chloride (mg/L),Sulphate (mg/L),True Colour (Pt-Co),Alkalinity - Bicarb (mg/L),Alkalinity - Carb (mg/L),Alkalinity - Hydrox (mg/L),Alkalinity - Total (mg/L),Bromide (mg/L),Calcium Hardness (mg/L),Chlorine Residual - Combined (mg/L),Chlorine Residual - Free (mg/L),Chlorine Residual - Total (mg/L),Dissolved Organic Carbon (mg/L),Estimated River Flow (m3 s),Fluoride (mg/L),Gauged Effluent Flow (L/s),Gauge Height (m),Instantaneous Gauge Flow (m3 s),Total Kjeldahl Nitrogen (mg/L as N),Total Hardness (mg/L),Flow Percentile (%),Tributyl Tin (ngSn/L),UV Abs 1cm @ 254 (abs/cm),Apparent Colour (Pt-Co),Glyphosate (mg/L),Metsulfuran methyl (µg/L),C10 - C14 Fraction (µg/L),C10 - C36 Fraction (sum - µg/L),C15 - C28 Fraction (µg/L),C29 - C36 Fraction (µg/L),C6 - C9 Fraction (µg/L),>C10 - C16 Fraction (µg/L),>C10 - C16 Fraction minus Naphthalene (F2 - µg/L),>C10 - C40 Fraction (sum - µg/L),>C16 - C34 Fraction (µg/L),>C34 - C40 Fraction (µg/L),C6 - C10 Fraction (µg/L),C6 - C10 Fraction  minus BTEX (F1 - µg/L),Thermotolerant Faecal Coliforms - Confirmed (CFU/100mL),Thermotolerant Faecal Coliforms - Presumptive (CFU/100mL),Enterococci - Confirmed (CFU/100mL),Enterococci - Presumptive (CFU/100mL),-9999,-9999,-9999
   0.0,  22.9,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 243.09,1995, 3,13,   0,71294,   0.0,  27.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 244.70,1995, 3,14,   0,71295,Lower Molonglo,MOL401,17 06 1994,11,8.1,-9999,-9999,-9999,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  27.4,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 244.70,1995, 3,14,   0,71295,   0.0,  22.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 245.99,1995, 3,15,   0,71296,Lower Molonglo,MOL428,17 06 1994,7.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.976,1.994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  22.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 245.99,1995, 3,15,   0,71296,   0.0,  22.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 247.25,1995, 3,16,   0,71297,Lower Molonglo,MOL401,18 06 1994,10.8,8.1,-9999,-9999,-9999,-9999,-9999,0.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  22.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 247.25,1995, 3,16,   0,71297,   0.0,  26.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 248.72,1995, 3,17,   0,71298,Lower Molonglo,MOL428,18 06 1994,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.94,1.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  26.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 248.72,1995, 3,17,   0,71298,   0.0,  26.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 250.15,1995, 3,18,   0,71299,Lower Molonglo,MOL401,19 06 1994,10.5,8.1,-9999,-9999,-9999,-9999,-9999,0.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  26.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 250.15,1995, 3,18,   0,71299,   0.0,  21.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 251.31,1995, 3,19,   0,71300,Lower Molonglo,MOL428,19 06 1994,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.882,0.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  21.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 251.31,1995, 3,19,   0,71300,   0.0,  25.0,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 252.63,1995, 3,20,   0,71301,Lower Molonglo,MOL401,20 06 1994,9.9,8.2,-9999,-9999,-9999,-9999,-9999,0.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  25.0,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 252.63,1995, 3,20,   0,71301,   0.0,  27.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 254.06,1995, 3,21,   0,71302,Lower Molonglo,MOL428,20 06 1994,8.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.027,1.931,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  27.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 254.06,1995, 3,21,   0,71302,   0.0,  26.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 255.40,1995, 3,22,   0,71303,Lower Molonglo,MOL401,21 06 1994,10.5,8.3,-9999,-9999,-9999,-9999,-9999,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  26.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 255.40,1995, 3,22,   0,71303,   0.0,  25.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 256.69,1995, 3,23,   0,71304,Lower Molonglo,MOL428,21 06 1994,9.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.928,0.967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  25.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 256.69,1995, 3,23,   0,71304,   0.0,  24.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 257.92,1995, 3,24,   0,71305,Lower Molonglo,MOL401,22 06 1994,10.2,8.2,-9999,-9999,-9999,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  24.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 257.92,1995, 3,24,   0,71305,   0.0,  20.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 258.91,1995, 3,25,   0,71306,Lower Molonglo,MOL428,22 06 1994,7.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.929,0.975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  20.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 258.91,1995, 3,25,   0,71306,   0.0,  22.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 260.00,1995, 3,26,   0,71307,Lower Molonglo,MOL401,23 06 1994,9.5,8.2,-9999,-9999,-9999,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  22.5,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 260.00,1995, 3,26,   0,71307,   0.0,  23.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 261.13,1995, 3,27,   0,71308,Lower Molonglo,MOL428,23 06 1994,7.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.926,0.952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  23.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 261.13,1995, 3,27,   0,71308,   0.0,  21.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 262.13,1995, 3,28,   0,71309,Lower Molonglo,MOL401,24 06 1994,9.9,8.3,-9999,-9999,-9999,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  21.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 262.13,1995, 3,28,   0,71309,   0.0,  18.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 263.00,1995, 3,29,   0,71310,Lower Molonglo,MOL428,24 06 1994,8.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.959,1.212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  18.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 263.00,1995, 3,29,   0,71310,   0.0,  22.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 264.02,1995, 3,30,   0,71311,Lower Molonglo,MOL401,25 06 1994,10.9,8.5,-9999,-9999,-9999,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  22.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 264.02,1995, 3,30,   0,71311,   0.0,  16.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 264.78,1995, 3,31,   0,71312,Lower Molonglo,MOL428,25 06 1994,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9,0.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  16.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 264.78,1995, 3,31,   0,71312,   0.0,  16.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 265.51,1995, 4, 1,   0,71313,Lower Molonglo,MOL401,26 06 1994,10.6,8.5,-9999,-9999,-9999,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  16.3,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 265.51,1995, 4, 1,   0,71313,   0.0,  18.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 266.32,1995, 4, 2,   0,71314,Lower Molonglo,MOL428,26 06 1994,8.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.868,0.614,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  18.2,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 266.32,1995, 4, 2,   0,71314,   0.0,  19.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 267.19,1995, 4, 3,   0,71315,Lower Molonglo,MOL401,27 06 1994,9.4,8.4,-9999,-9999,-9999,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  19.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 267.19,1995, 4, 3,   0,71315,   0.0,  21.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 268.10,1995, 4, 4,   0,71316,Lower Molonglo,MOL428,27 06 1994,8.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.083,2.728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  21.1,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 268.10,1995, 4, 4,   0,71316,   0.4,  18.9,      -1.000,      -1.000,      -1.000,   2.00,   0.40,   0.01, 268.53,1995, 4, 5,   0,71317,Lower Molonglo,MOL401,28 06 1994,10.7,8.5,430,3.3,12.2,-9999,12,0.018,-9999,-9999,11,-9999,0.055,0.008,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.72,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.4,  18.9,      -1.000,      -1.000,      -1.000,   2.00,   0.40,   0.01, 268.53,1995, 4, 5,   0,71317,   1.0,  16.7,      -1.000,      -1.000,      -1.000,   1.90,   0.90,   0.03, 268.29,1995, 4, 6,   0,71318,Lower Molonglo,MOL407,28 06 1994,7.3,8.3,300,5.4,11.4,-9999,0.48,0.011,-9999,-9999,0.047,-9999,0.028,0.004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.924,0.938,0.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   1.0,  16.7,      -1.000,      -1.000,      -1.000,   1.90,   0.90,   0.03, 268.29,1995, 4, 6,   0,71318,   0.0,  11.0,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 268.76,1995, 4, 7,   0,71319,Lower Molonglo,MOL428,28 06 1994,7.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.924,0.938,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  11.0,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 268.76,1995, 4, 7,   0,71319,   1.4,  13.4,      -1.000,      -1.000,      -1.000,   2.10,   1.00,   0.05, 267.99,1995, 4, 8,   0,71320,Lower Molonglo,MOL401,29 06 1994,9.2,8.1,-9999,-9999,-9999,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   1.4,  13.4,      -1.000,      -1.000,      -1.000,   2.10,   1.00,   0.05, 267.99,1995, 4, 8,   0,71320,   0.0,  14.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 268.62,1995, 4, 9,   0,71321,Lower Molonglo,MOL428,29 06 1994,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.92,0.908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  14.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 268.62,1995, 4, 9,   0,71321,   0.4,  14.1,      -1.000,      -1.000,      -1.000,   2.50,   0.50,   0.01, 268.84,1995, 4,10,   0,71322,Lower Molonglo,MOL401,30 06 1994,8.8,8.3,-9999,-9999,-9999,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.4,  14.1,      -1.000,      -1.000,      -1.000,   2.50,   0.50,   0.01, 268.84,1995, 4,10,   0,71322,   0.0,  20.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 269.72,1995, 4,11,   0,71323,Lower Molonglo,MOL428,30 06 1994,6.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.88,0.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
   0.0,  20.7,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 269.72,1995, 4,11,   0,71323,   0.0,  19.8,      -1.000,      -1.000,      -1.000,   0.00,   0.00,   0.00, 270.56,1995, 4,12,   0,71324,Lower Molonglo,MOL401,1 07 1994,10.5,8.3,-9999,-9999,-9999,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
