"url","name"
"aeaa1989454/","ABORIGINAL EDUCATION (SUPPLEMENTARY ASSISTANCE) ACT 1989 NO. 1, 1990"
"alrtaa1989524/","ABORIGINAL LAND RIGHTS (NORTHERN TERRITORY) AMENDMENT ACT 1989 NO. 2, 1990"
"csahlaa21989520/","COMMUNITY SERVICES AND HEALTH LEGISLATION AMENDMENT ACT (NO. 2) 1989 NO. 3, 1990"
"claa21989301/","CRIMES LEGISLATION AMENDMENT ACT (NO. 2) 1989 NO. 4, 1990"
"caelaa41989418/","CUSTOMS AND EXCISE LEGISLATION AMENDMENT ACT (NO. 4) 1989 NO. 5, 1990"
"hwoeaia1989548/","HAZARDOUS WASTE (REGULATION OF EXPORTS AND IMPORTS) ACT 1989 NO. 6, 1990"
"haa1989207/","HOUSING ASSISTANCE ACT 1989 NO. 7, 1990"
"icaaa1989465/","INDUSTRIAL CHEMICALS (NOTIFICATION AND ASSESSMENT) ACT 1989 NO. 8, 1990"
"ica1989262/","INDUSTRY COMMISSION ACT 1989 NO. 9, 1990"
"itaclaa21989559/","INDUSTRY, TECHNOLOGY AND COMMERCE LEGISLATION AMENDMENT ACT (NO. 2) 1989 NO. 10, 1990"
"lajlaa1989342/","LAW AND JUSTICE LEGISLATION AMENDMENT ACT 1989 NO. 11, 1990"
"oscaa1989347/","OVERSEAS STUDENTS CHARGE AMENDMENT ACT 1989 NO. 12, 1990"
"osccaa1989445/","OVERSEAS STUDENTS CHARGE COLLECTION AMENDMENT ACT 1989 NO. 13, 1990"
"ospca1989489/","OVERSEAS STUDENTS (INSTALMENT PAYMENTS) CHARGE ACT 1989 NO. 14, 1990"
"piaelaa21989545/","PRIMARY INDUSTRIES AND ENERGY LEGISLATION AMENDMENT ACT (NO. 2) 1989 NO. 15, 1990"
"piaelaa31989545/","PRIMARY INDUSTRIES AND ENERGY LEGISLATION AMENDMENT ACT (NO. 3) 1989 NO. 16, 1990"
"piaerada1989531/","PRIMARY INDUSTRIES AND ENERGY RESEARCH AND DEVELOPMENT ACT 1989 NO. 17, 1990"
"stacaa21989511/","SALES TAX (EXEMPTIONS AND CLASSIFICATIONS) AMENDMENT ACT (NO. 2) 1989 NO. 18, 1990"
"stlpaa1989447/","SALES TAX LAWS (COMPUTER PROGRAMS) AMENDMENT ACT 1989 NO. 19, 1990"
"tlaa51989275/","TAXATION LAWS AMENDMENT ACT (NO. 5) 1989 NO. 20 OF 1990"
"tga1989191/","THERAPEUTIC GOODS ACT 1989 NO. 21 OF 1990"
