"url","name"
"alrtaa11999551/","ABORIGINAL LAND RIGHTS (NORTHERN TERRITORY) AMENDMENT ACT (NO. 1) 1999 NO. 1, 1999"
"y2000ida1999304/","YEAR 2000 INFORMATION DISCLOSURE ACT 1999 NO. 2, 1999 NO. 2, 1999"
"tglaa1999383/","THERAPEUTIC GOODS LEGISLATION AMENDMENT ACT 1999 NO. 3, 1999"
"afaflaa11999587/","AGRICULTURE, FISHERIES AND FORESTRY LEGISLATION AMENDMENT ACT (NO. 1) 1999 NO. 4, 1999"
"asdaaa1999403/","AUSTRALIAN SPORTS DRUG AGENCY AMENDMENT ACT 1999 NO. 5, 1999"
"gica1999343/","GENERAL INTEREST CHARGE (IMPOSITION) ACT 1999 NO. 6, 1999"
"jaa1999192/","JUDICIARY AMENDMENT ACT 1999 NO. 7, 1999"
"mvsaa1999325/","MOTOR VEHICLE STANDARDS AMENDMENT ACT 1999 NO. 8, 1999"
"nmama1999485/","NATIONAL MEASUREMENT AMENDMENT (UTILITY METERS) ACT 1999 NO. 9, 1999"
"raaa1999283/","RURAL ADJUSTMENT AMENDMENT ACT 1999 NO. 10, 1999"
"tlaa31999275/","TAXATION LAWS AMENDMENT ACT (NO. 3) 1999 NO. 11, 1999"
"wpoeaiaan121999685/","WILDLIFE PROTECTION (REGULATION OF EXPORTS AND IMPORTS) AMENDMENT ACT NO. 12, 1999"
"afclaa1999407/","ASSISTANCE FOR CARERS LEGISLATION AMENDMENT ACT 1999 NO. 13, 1999"
"baa1999258/","BOUNTY (SHIPS) AMENDMENT ACT 1999 NO. 14, 1999"
"iradaa1999428/","INDUSTRY RESEARCH AND DEVELOPMENT AMENDMENT ACT 1999 NO. 15, 1999"
"tlaa11999275/","TAXATION LAWS AMENDMENT ACT (NO. 1) 1999 NO. 16, 1999"
"antsbra1999435/","A NEW TAX SYSTEM (FRINGE BENEFITS REPORTING) ACT 1999 NO. 17, 1999"
"antslsba1999523/","A NEW TAX SYSTEM (MEDICARE LEVY SURCHARGE-FRINGE BENEFITS) ACT 1999 NO. 18, 1999"
"aaa1999209/","AIRPORTS AMENDMENT ACT 1999 NO. 19, 1999"
"fmlaa1999356/","FINANCIAL MANAGEMENT LEGISLATION AMENDMENT ACT 1999 NO. 20, 1999"
"hlaa21999288/","HEALTH LEGISLATION AMENDMENT ACT (NO. 2) 1999 NO. 21, 1999"
"rlaa1999312/","REFERENDUM LEGISLATION AMENDMENT ACT 1999 NO. 22, 1999"
"caa1999339/","CUSTOMS (ANTI-DUMPING AMENDMENTS) ACT 1999 NO. 26, 1999"
"ctaa11999402/","CUSTOMS TARIFF (ANTI-DUMPING) AMENDMENT ACT (NO. 1) 1999 NO. 27, 1999"
"nrslaa1999520/","NATIONAL RESIDUE SURVEY (CUSTOMS) LEVY AMENDMENT ACT 1999 NO. 28, 1999"
"nrslaa1999476/","NATIONAL RESIDUE SURVEY (EXCISE) LEVY AMENDMENT ACT 1999 NO. 29, 1999"
"pica1999399/","PRIMARY INDUSTRIES (CUSTOMS) CHARGES ACT 1999 NO. 30, 1999"
"pila1999367/","PRIMARY INDUSTRIES (EXCISE) LEVIES ACT 1999 NO. 31, 1999"
"pilacaa1999618/","PRIMARY INDUSTRIES LEVIES AND CHARGES (CONSEQUENTIAL AMENDMENTS) ACT 1999 NO. 32, 1999"
"stlaa11999333/","SALES TAX LEGISLATION AMENDMENT ACT (NO. 1) 1999 NO. 33, 1999"
"mlashva1999569/","MIGRATION LEGISLATION AMENDMENT (TEMPORARY SAFE HAVEN VISAS) ACT 1999 NO. 34, 1999"
"nhaa11999254/","NATIONAL HEALTH AMENDMENT ACT (NO. 1) 1999 NO. 35, 1999"
"opaa1999296/","OZONE PROTECTION AMENDMENT ACT 1999 NO. 36, 1999"
"macaa1999386/","MIGRATION (VISA APPLICATION) CHARGE AMENDMENT ACT 1999 NO. 37, 1999"
"slaa1999387/","SUPERANNUATION LEGISLATION AMENDMENT ACT 1999 NO. 38, 1999"
"tlada1999454/","TAXATION LAWS AMENDMENT (SOFTWARE DEPRECIATION) ACT 1999 NO. 39, 1999"
"wipa1999381/","WOOL INTERNATIONAL PRIVATISATION ACT 1999 NO. 40, 1999"
"itrapbroa1999672/","INCOME TAX RATES AMENDMENT (RSAS PROVIDED BY REGISTERED ORGANIZATIONS) ACT 1999 NO. 41, 1999"
"tlasca1999548/","TELECOMMUNICATIONS LAWS AMENDMENT (UNIVERSAL SERVICE CAP) ACT 1999 NO. 42, 1999"
"ccaofpoa1999481/","CRIMINAL CODE AMENDMENT (BRIBERY OF FOREIGN PUBLIC OFFICIALS) ACT 1999 NO. 43, 1999"
"fsratpa11999651/","FINANCIAL SECTOR REFORM (AMENDMENTS AND TRANSITIONAL PROVISIONS) ACT (NO. 1) 1999 NO. 44, 1999"
"fsoba1999385/","FINANCIAL SECTOR (TRANSFERS OF BUSINESS) ACT 1999 NO. 45, 1999"
"aa119992000203/","APPROPRIATION ACT (NO. 1) 1999-2000 NO. 46, 1999"
"aa219992000203/","APPROPRIATION ACT (NO. 2) 1999-2000 NO. 47, 1999"
"ada19992000440/","APPROPRIATION (PARLIAMENTARY DEPARTMENTS) ACT 1999-2000 NO. 48, 1999"
"nliaa1999338/","NRS LEVY IMPOSITION AMENDMENT ACT 1999 NO. 49, 1999"
"tpassa1999620/","TELECOMMUNICATIONS (CONSUMER PROTECTION AND SERVICE STANDARDS) ACT 1999 NO. 50, 1999"
"tslaa1999540/","TELECOMMUNICATIONS (UNIVERSAL SERVICE LEVY) AMENDMENT ACT 1999 NO. 51, 1999"
"tlaa1999406/","TELECOMMUNICATIONS LEGISLATION AMENDMENT ACT 1999 NO. 52, 1999"
"tdopoa1999488/","TELSTRA (FURTHER DILUTION OF PUBLIC OWNERSHIP) ACT 1999 NO. 53, 1999"
"tlaa61999275/","TAXATION LAWS AMENDMENT ACT (NO. 6) 1999 NO. 54, 1999"
"antsasta1999402/","A NEW TAX SYSTEM (GOODS AND SERVICES TAX) ACT 1999 NO. 55, 1999"
"antsastaa1999554/","A NEW TAX SYSTEM (GOODS AND SERVICES TAX ADMINISTRATION) ACT 1999 NO. 56, 1999"
"antsastta1999531/","A NEW TAX SYSTEM (GOODS AND SERVICES TAX TRANSITION) ACT 1999 NO. 57, 1999"
"antsccmlaa1999650/","A NEW TAX SYSTEM (AGED CARE COMPENSATION MEASURES LEGISLATION AMENDMENT) ACT 1999 NO. 58, 1999"
"antstaa1999465/","A NEW TAX SYSTEM (INDIRECT TAX ADMINISTRATION) ACT 1999 NO. 59, 1999"
"antstlaa1999423/","A NEW TAX SYSTEM (INCOME TAX LAWS AMENDMENT) ACT 1999 NO. 60, 1999"
